championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Heimerdinger,7,0,0,4,1380,8195,1380,6054,9,2,0,0,False,False,False,False,False,True,6664,6050,UTILITY,0,0,1,17,0,0,BOTTOM,0,0,0,409,50502,14320,7333,1,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1467, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 371, 'var3': 0}, {'perk': 8233, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8237, 'var1': 668, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}], 'style': 8300}]}",3294,602,9673,0,SUPPORT,0,73,53,33,6,False,UTILITY,24,1562,59044,15719,0,17478,164,0,38,372,208,1,0,5248,796,470,0,0,7,0,53,2,9,16,False
Gwen,11,0,0,4,3143,4058,3143,18756,5,2,0,0,False,False,False,False,False,True,10749,10750,TOP,0,0,0,24,1,4,TOP,0,2,1,693,99195,17201,7769,12,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 724, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2217, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 17, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 514, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 942, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 45, 'var2': 0, 'var3': 0}], 'style': 8400}]}",29605,3244,18331,0,SOLO,0,101,14,96,33,False,TOP,8,1562,171999,25790,0,27568,7541,0,184,116,137,1,0,43196,5345,1467,2,2,2,0,14,2,0,9,True
Hecarim,17,1,3,3,1006,55152,1006,34395,4,2,1,2,False,True,False,False,False,True,14029,11450,JUNGLE,0,0,0,22,5,13,JUNGLE,0,3,2,540,19009,3788,13603,159,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 17, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8234, 'var1': 12840, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 5, 'var2': 30, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 2455, 'var2': 600, 'var3': 0}, {'perk': 9105, 'var1': 8, 'var2': 10, 'var3': 0}], 'style': 8000}]}",181379,19179,26611,0,NONE,0,351,74,59,8,False,JUNGLE,29,1562,247763,24129,0,41466,25435,0,15,442,108,1,0,47373,1161,1251,1,1,2,0,17,2,2,3,True
Akali,11,0,10,3,3634,7200,3634,12491,2,2,4,0,False,False,False,False,False,True,14062,13250,MIDDLE,0,0,0,19,2,13,MIDDLE,0,10,2,274,119333,24550,8550,4,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 440, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1162, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 11, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 461, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 214, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 769, 'var2': 0, 'var3': 0}], 'style': 8400}]}",18773,1784,10785,0,SOLO,0,162,17,59,18,False,MIDDLE,1,1562,139034,26430,0,19611,3427,0,204,98,35,1,0,928,96,275,1,2,2,0,25,2,1,8,True
Xayah,13,0,0,8,5665,9290,5665,5774,2,5,0,0,False,False,False,False,False,True,11296,9925,BOTTOM,1,1,0,22,1,4,BOTTOM,446,3,1,881,1006,137,5477,4,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 13, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1840, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 17, 'var2': 40, 'var3': 0}, {'perk': 8017, 'var1': 854, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}], 'style': 8300}]}",143074,14145,7897,0,CARRY,0,72,41,53,3,False,BOTTOM,8,1562,147794,14283,0,13667,2901,356,212,54,70,3,0,3713,0,292,3,4,2,0,20,5,2,13,True
Rakan,23,0,3,9,832,1847,832,19738,0,3,0,0,True,False,False,False,False,True,8625,7850,UTILITY,0,0,0,30,1,3,BOTTOM,0,3,1,0,11459,5777,7047,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 2501, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 1065, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1101, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 27, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 11, 'var2': 30, 'var3': 0}], 'style': 8100}]}",7493,1772,10656,0,SUPPORT,0,43,57,48,8,False,UTILITY,36,1562,25697,8377,3843,17848,10820,4118,35,135,0,5,0,6744,828,145,0,4,2,0,81,5,9,41,True
Brand,34,0,1,0,1684,1684,1684,13096,12,0,1,0,False,False,False,False,False,False,15679,13950,Invalid,0,0,0,17,3,15,TOP,0,3,2,143,85545,51751,8935,0,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 3444, 'var2': 43, 'var3': 0}, {'perk': 8126, 'var1': 1638, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6275, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1712, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1532,234,17945,0,SUPPORT,0,87,70,63,18,False,,28,1278,88518,53425,0,28611,1984,0,37,162,316,1,0,1440,1440,1730,1,2,0,0,0,0,0,0,True
Qiyana,29,0,0,2,882,882,882,31171,16,0,3,0,False,False,False,False,False,False,17942,17700,Invalid,0,1,0,20,6,19,TOP,0,3,3,110,3083,2151,10156,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1287, 'var2': 1224, 'var3': 0}, {'perk': 8304, 'var1': 3, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 1824, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",60151,43189,22447,0,SUPPORT,0,101,107,35,12,False,,29,1278,65324,47130,0,36443,1091,0,24,66,414,1,1,2089,1789,3839,0,1,0,0,0,0,0,0,True
Maokai,38,0,2,0,658,658,658,92299,12,0,1,0,False,False,False,True,False,False,14295,12600,Invalid,1,2,0,26,3,10,TOP,0,2,2,112,43417,18683,13785,0,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1808, 'var2': 1147, 'var3': 0}, {'perk': 8463, 'var1': 1140, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 62, 'var2': 20, 'var3': 13}, {'perk': 8451, 'var1': 281, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5075, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 4, 'var2': 30, 'var3': 0}], 'style': 8000}]}",5649,2335,33015,0,SUPPORT,0,79,46,62,13,False,,93,1278,50486,22439,0,48596,13569,314,36,1084,304,5,0,1420,1420,1794,2,3,0,0,0,0,0,0,True
Jhin,31,0,3,1,2778,2778,2778,10697,8,0,4,0,False,False,False,False,False,False,17019,18070,Invalid,0,0,0,19,5,18,TOP,1119,4,3,247,8614,2900,5727,0,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 4165, 'var2': 3642, 'var3': 0}, {'perk': 8009, 'var1': 3380, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 3, 'var2': 30, 'var3': 0}, {'perk': 8017, 'var1': 1531, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 10317, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 115, 'var3': 0}], 'style': 8200}]}",96633,32304,13036,0,SUPPORT,0,41,52,38,34,False,,30,1278,105248,35204,0,21687,5335,0,81,108,230,1,1,0,0,2923,1,3,0,0,0,0,0,0,True
Azir,38,0,0,1,3443,3443,3443,30259,14,0,1,0,False,False,False,False,False,False,15936,14100,Invalid,1,1,0,18,2,11,TOP,0,2,2,133,99119,41189,11469,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2382, 'var2': 35, 'var3': 0}, {'perk': 8139, 'var1': 1550, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9104, 'var1': 4, 'var2': 10, 'var3': 0}, {'perk': 8009, 'var1': 5269, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3336,460,21368,0,SUPPORT,0,49,122,13,11,False,,18,1278,102456,41650,0,37793,2924,0,72,162,374,1,0,0,0,4955,0,2,0,0,0,0,0,0,True
Darius,21,0,0,1,179,179,179,86714,19,0,1,0,False,False,False,False,False,False,13091,12300,Invalid,0,0,2,21,1,9,MIDDLE,0,3,2,130,0,0,35920,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 159, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1620, 'var2': 300, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 589, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",29671,12412,29128,0,SUPPORT,0,45,44,29,8,False,,41,1278,33946,16517,0,66841,8501,739,11,136,468,5,0,4275,4105,1792,0,1,4,0,0,0,0,0,False
Lucian,24,0,0,0,1087,1087,1087,16393,15,0,2,0,True,False,False,False,False,False,16152,14950,Invalid,0,0,2,24,4,16,TOP,644,3,3,122,4930,2370,14201,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 2230, 'var2': 1189, 'var3': 1040}, {'perk': 8009, 'var1': 2715, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 6, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 1062, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 7, 'var2': 40, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",74813,29223,17164,0,DUO,0,43,45,38,16,False,,0,1278,80148,31998,0,32602,2924,0,62,0,362,1,1,403,403,1237,0,2,4,0,0,0,0,0,False
Bard,32,0,0,0,176,176,176,21209,11,0,0,0,True,False,False,False,False,False,16052,14550,Invalid,0,0,2,20,3,14,MIDDLE,311,3,1,157,63688,29355,21139,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1636, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 1344, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 807, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1595, 'var2': 460, 'var3': 0}], 'style': 8000}]}",8297,3772,10388,0,SUPPORT,0,77,67,8,9,False,,65,1278,72986,33863,0,32134,12705,2124,44,293,274,5,0,1000,735,606,0,2,4,0,0,0,0,0,False
Ezreal,28,0,0,0,2594,2594,2594,16102,12,0,1,0,False,True,False,False,False,False,16345,14733,Invalid,0,0,2,19,4,15,MIDDLE,0,3,2,139,22093,12591,20364,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 470, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 6836, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1331, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1869, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",90380,34144,14802,0,CARRY,0,257,63,41,13,False,,5,1278,114843,46735,0,35861,8538,0,69,69,294,1,0,2370,0,695,2,2,4,0,0,0,0,0,False
Tristana,29,0,0,0,4270,4270,4270,17418,16,0,0,0,False,False,False,False,False,False,13761,13500,Invalid,0,0,2,20,0,7,TOP,693,0,1,144,38269,5757,25050,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2416, 'var2': 1923, 'var3': 0}, {'perk': 9111, 'var1': 1097, 'var2': 360, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 773, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}], 'style': 8100}]}",54825,16587,13950,0,DUO,0,24,26,29,4,False,,3,1278,93095,22345,0,39319,7835,695,71,23,410,4,0,0,0,318,2,2,4,0,0,0,0,0,False
Tryndamere,2,0,0,1,3655,3655,3655,12096,4,0,1,0,False,False,True,False,False,False,8269,8150,TOP,0,0,1,14,2,4,NONE,443,2,2,473,0,0,3120,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 12, 'var2': 4, 'var3': 0}, {'perk': 9111, 'var1': 288, 'var2': 120, 'var3': 0}, {'perk': 9104, 'var1': 14, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 724, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 751, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 58, 'var2': 0, 'var3': 0}], 'style': 8400}]}",80469,10271,13040,0,SUPPORT,0,31,13,47,3,False,TOP,5,1086,82039,10271,0,16770,5112,0,138,34,65,1,0,1570,0,609,1,2,7,0,9,0,2,5,False
Khazix,2,0,0,3,0,11407,0,10471,5,2,0,0,False,False,False,True,False,False,6495,5600,JUNGLE,0,0,1,16,0,1,NONE,0,0,1,759,161,161,2515,96,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 248, 'var2': 245, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 184, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 8, 'var2': 3, 'var3': 0}], 'style': 8100}]}",83386,5315,15919,0,SUPPORT,0,115,58,30,5,False,JUNGLE,2,1086,108426,6033,0,18868,7580,0,11,137,118,1,0,24878,556,433,1,1,7,0,14,2,2,3,False
Yasuo,0,0,0,3,612,612,612,8667,3,1,0,0,False,False,False,False,False,False,6075,6075,MIDDLE,0,0,1,15,0,1,NONE,332,0,1,605,8218,876,2817,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 16, 'var2': 4, 'var3': 0}, {'perk': 9111, 'var1': 28, 'var2': 20, 'var3': 0}, {'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 258, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 125, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 335, 'var2': 0, 'var3': 0}], 'style': 8400}]}",60579,5194,5926,0,SUPPORT,0,118,6,84,3,False,MIDDLE,14,1086,68798,6070,0,9600,1430,0,142,85,98,1,0,0,0,856,0,0,7,0,10,1,0,3,False
Jhin,1,0,0,1,597,597,597,4957,4,0,0,0,False,False,False,False,False,False,5812,5850,BOTTOM,0,0,1,14,0,0,NONE,474,0,0,640,5996,503,2876,4,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 532, 'var2': 439, 'var3': 0}, {'perk': 8009, 'var1': 325, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 32, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 4917, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8200}]}",56921,3997,7143,0,SUPPORT,0,40,24,23,5,False,BOTTOM,13,1086,62918,4500,0,10168,895,0,130,110,100,1,0,0,0,148,0,0,7,0,8,0,2,4,False
Seraphine,1,0,0,7,140,140,140,4699,6,3,0,0,False,False,False,False,False,False,4117,4375,UTILITY,0,0,1,21,0,0,NONE,0,0,0,524,8541,3142,4053,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 328, 'var2': 311, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 101, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 319, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 270, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 106, 'var2': 155, 'var3': 0}], 'style': 8400}]}",3174,709,5383,0,SUPPORT,0,22,17,27,5,False,UTILITY,20,1086,11715,3851,930,9640,751,403,8,78,130,3,0,0,0,202,0,0,7,0,33,5,2,11,False
Renekton,3,0,4,2,3674,3778,3674,10230,3,1,1,0,False,True,False,False,False,False,8967,8925,TOP,0,0,0,16,1,6,NONE,0,4,2,302,3571,998,480,4,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1409, 'var2': 947, 'var3': 461}, {'perk': 9111, 'var1': 683, 'var2': 180, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 507, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 332, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 54, 'var2': 0, 'var3': 0}], 'style': 8400}]}",78313,13622,13475,0,SUPPORT,0,51,18,44,4,False,TOP,17,1086,82325,15061,0,14162,5625,0,136,31,51,1,0,440,440,206,1,2,2,0,11,1,0,7,True
RekSai,8,0,7,1,2867,31140,2867,11727,1,0,1,2,False,False,False,False,False,False,8766,6000,JUNGLE,1,1,0,15,1,7,NONE,0,7,2,380,0,0,2613,100,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 91, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 934, 'var2': 300, 'var3': 0}, {'perk': 9104, 'var1': 13, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 125, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",85345,5177,13590,0,SUPPORT,0,139,121,66,7,False,JUNGLE,10,1086,117457,6573,0,16376,11006,0,15,205,14,1,0,32111,1395,172,4,5,2,0,13,0,2,5,True
Rumble,5,0,0,4,362,1192,362,7769,2,2,0,0,True,False,False,False,False,False,6703,4800,MIDDLE,0,0,0,14,1,2,NONE,0,2,1,538,56143,7516,740,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 861, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8237, 'var1': 438, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}, {'perk': 8138, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8100}]}",6448,520,8192,0,SUPPORT,0,88,92,85,5,False,MIDDLE,5,1086,63006,8450,0,8938,0,0,128,139,46,0,0,414,414,6,0,1,2,0,15,2,0,7,True
Jinx,8,0,7,1,7668,7873,7668,8051,0,0,0,0,False,False,False,False,False,False,9488,7150,BOTTOM,0,1,0,11,1,7,NONE,388,7,1,1082,4086,1094,1884,4,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 57, 'var2': 8, 'var3': 0}, {'perk': 8009, 'var1': 1654, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 14, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 425, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 9, 'var2': 40, 'var3': 0}, {'perk': 8236, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8200}]}",94354,12938,10520,0,DUO,0,138,34,9,5,False,BOTTOM,9,1086,98441,14032,0,13576,2709,0,168,32,0,1,0,0,0,1171,2,6,2,0,12,0,2,6,True
Yuumi,16,0,0,4,1174,1174,1174,993,0,2,0,0,False,False,False,False,False,False,5502,4185,UTILITY,0,1,0,14,0,0,NONE,0,0,0,0,8544,4871,312,0,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 609, 'var2': 835, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 323, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 8, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 886, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 492, 'var2': 557, 'var3': 0}], 'style': 8400}]}",2758,196,1818,0,SUPPORT,0,51,74,37,4,False,UTILITY,15,1086,11302,5067,4370,2131,6583,5757,1,154,0,5,0,0,0,0,0,5,2,0,25,2,0,16,True
