# CSV-File created with merge-csv.com
# -----------------------------------------------------------

championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Qiyana,8,0,0,8,160,10552,160,7649,4,7,0,2,False,False,False,False,False,False,9679,9275,JUNGLE,0,0,0,22,3,8,NONE,0,3,1,385,4842,452,5121,111,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 564, 'var2': 488, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 491, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",105693,10398,10978,0,SUPPORT,0,107,143,44,8,False,JUNGLE,14,1149,129332,11515,0,16576,6728,0,12,194,96,1,0,18796,664,476,0,0,0,0,23,7,2,7,True
Ahri,13,0,10,2,12193,12193,12193,5821,1,2,2,0,False,False,False,False,False,False,13999,11050,MIDDLE,0,1,0,26,2,13,NONE,0,10,2,662,83577,18712,2116,2,1,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1634, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 851, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 569, 'var3': 0}, {'perk': 8237, 'var1': 633, 'var2': 0, 'var3': 0}], 'style': 8200}]}",14069,2039,9141,0,SUPPORT,0,84,72,28,44,False,MIDDLE,26,1149,128707,25988,0,13452,6969,0,184,93,21,1,0,31060,5236,2194,3,5,0,0,11,2,0,5,True
Swain,7,0,2,3,4852,7221,4852,5678,1,0,0,0,False,False,False,False,False,False,8427,7075,BOTTOM,0,1,0,15,1,2,NONE,0,2,1,649,76019,9241,1685,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1577, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 14, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 394, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 37, 'var2': 12, 'var3': 10}, {'perk': 8451, 'var1': 154, 'var2': 0, 'var3': 0}], 'style': 8400}]}",9584,306,6423,0,SUPPORT,0,73,20,39,5,False,BOTTOM,26,1149,87300,9547,0,8435,2338,0,162,136,21,1,0,1695,0,327,2,4,0,0,11,1,2,6,True
Pantheon,7,0,3,8,926,1872,926,3637,2,5,1,0,False,False,False,False,False,False,7358,5075,UTILITY,0,0,0,20,2,7,NONE,0,4,2,775,420,108,810,2,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 918, 'var2': 489, 'var3': 428}, {'perk': 8009, 'var1': 1017, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 15, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 222, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}, {'perk': 8136, 'var1': 8, 'var2': 16, 'var3': 0}], 'style': 8100}]}",18648,8119,5470,0,SUPPORT,0,42,13,12,3,False,UTILITY,10,1149,25221,8593,0,6807,122,0,30,17,35,1,0,6152,366,526,2,3,0,0,58,5,8,25,True
Jax,2,0,0,1,0,0,0,10985,6,0,0,0,False,False,False,False,False,True,6339,5050,TOP,0,0,0,14,0,4,NONE,0,0,1,220,21925,6065,2781,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 925, 'var2': 538, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 783, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 73, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",23944,6179,12632,0,SUPPORT,0,26,52,41,5,False,TOP,11,943,45870,12245,0,16131,431,0,90,83,107,1,0,0,0,716,0,0,3,0,8,0,0,5,False
LeeSin,1,0,0,4,0,3088,0,14360,5,2,0,0,False,False,False,False,False,True,7040,6225,JUNGLE,0,0,0,11,2,5,NONE,0,2,1,360,23293,1947,2705,80,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 135, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 323, 'var2': 120, 'var3': 0}, {'perk': 9105, 'var1': 13, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 281, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",57380,7166,14240,0,SUPPORT,0,104,110,88,4,False,JUNGLE,14,943,102178,9501,293,17666,7141,0,23,457,92,1,0,21503,387,719,0,0,3,0,10,3,0,7,False
Syndra,1,0,0,2,0,0,0,3772,4,0,0,0,False,False,False,False,False,True,6075,5000,MIDDLE,0,0,0,10,0,3,NONE,0,0,1,537,44563,8033,3124,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 336, 'var2': 271, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 1, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 219, 'var3': 0}, {'perk': 8210, 'var1': 6, 'var2': 0, 'var3': 0}], 'style': 8200}]}",5927,357,4603,0,SUPPORT,0,70,60,21,2,False,MIDDLE,20,943,51202,8860,0,8183,0,0,121,154,85,0,0,711,469,455,0,0,3,0,5,0,0,4,False
Kalista,2,0,0,2,2453,2517,2453,4327,8,1,0,0,False,False,False,False,False,True,4515,4185,BOTTOM,0,0,0,10,0,0,NONE,0,0,0,238,2498,251,1542,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 16, 'var2': 2, 'var3': 0}, {'perk': 9111, 'var1': 83, 'var2': 40, 'var3': 0}, {'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 268, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 2, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 6, 'var2': 2, 'var3': 0}], 'style': 8100}]}",38215,4876,7652,0,SUPPORT,0,32,0,58,1,False,BOTTOM,7,943,40714,5128,0,9782,208,0,91,119,104,1,0,0,0,588,0,0,3,0,11,1,4,5,False
Rakan,4,0,0,7,0,0,0,6530,7,4,0,0,False,False,False,False,False,True,3401,2775,UTILITY,0,0,0,13,0,0,NONE,0,0,0,290,2670,1721,2045,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 42, 'var2': 300, 'var3': 0}, {'perk': 8306, 'var1': 2, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 5, 'var2': 10, 'var3': 0}], 'style': 8100}]}",3530,1204,7787,0,SUPPORT,0,12,29,25,2,False,UTILITY,20,943,9995,3324,1191,10390,1208,374,21,86,66,4,0,3794,398,557,0,0,3,0,17,5,1,11,False
Renekton,3,0,0,1,1723,1883,1723,11207,4,0,0,0,False,False,False,False,False,True,7610,7350,TOP,0,0,0,14,1,5,NONE,0,3,1,349,4442,1249,5920,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 409, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 755, 'var2': 160, 'var3': 0}, {'perk': 9104, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 656, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8242, 'var1': 54, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 566, 'var2': 0, 'var3': 0}], 'style': 8400}]}",63928,10570,9349,0,SUPPORT,0,47,18,40,4,False,TOP,12,943,68370,11819,0,15538,5952,0,131,25,83,1,0,0,0,268,1,1,0,0,8,0,1,4,True
RekSai,4,0,6,4,922,15644,922,9198,2,3,3,1,False,False,False,True,False,True,8513,7075,JUNGLE,0,0,0,19,2,9,NONE,0,6,3,582,184,92,4779,94,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 394, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 836, 'var2': 260, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 308, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",78322,7332,10721,0,SUPPORT,0,131,113,86,3,False,JUNGLE,18,943,105135,9361,0,15651,9725,0,13,254,48,1,1,26628,1936,149,1,1,0,0,18,3,2,4,True
Leblanc,2,0,0,4,405,405,405,3861,3,2,0,0,False,False,False,False,False,True,5722,5410,MIDDLE,0,0,0,18,1,3,NONE,0,2,1,537,32969,6913,4608,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 531, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 383, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 328, 'var3': 0}, {'perk': 8237, 'var1': 472, 'var2': 0, 'var3': 0}], 'style': 8200}]}",10890,1141,4144,0,SUPPORT,0,52,73,20,18,False,MIDDLE,4,943,43860,8055,0,9204,906,0,113,20,92,1,0,0,0,451,0,0,0,0,12,4,1,4,True
Twitch,5,0,1,2,3397,3397,3397,4282,2,0,4,0,False,True,True,False,False,True,9667,8900,BOTTOM,0,0,0,16,2,12,NONE,0,6,2,507,4605,1298,3636,2,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 92, 'var2': 8, 'var3': 0}, {'perk': 9111, 'var1': 568, 'var2': 340, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 212, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 375, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",55364,11400,5724,0,SUPPORT,0,26,11,10,4,False,BOTTOM,3,943,63065,13801,0,9704,3355,0,115,117,16,1,0,3095,1102,343,0,2,0,0,5,0,1,4,True
Janna,18,0,0,5,1312,1312,1312,2967,1,1,0,0,True,False,True,False,False,True,5903,5200,UTILITY,0,0,0,17,0,0,NONE,0,0,0,348,6992,1497,1398,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 50, 'var2': 232, 'var3': 0}, {'perk': 8304, 'var1': 6, 'var2': 4, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 1028, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 402, 'var2': 337, 'var3': 0}], 'style': 8400}]}",1953,929,4378,0,SUPPORT,0,49,17,28,2,False,UTILITY,28,943,8945,2427,1580,5818,3830,2606,9,187,12,4,0,0,0,41,1,2,0,0,31,2,5,13,True
Camille,9,1,0,11,7009,11047,7009,68035,9,5,0,0,False,False,True,False,False,True,16225,15983,TOP,0,0,1,38,4,10,TOP,0,3,1,729,2978,2978,7987,20,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1673, 'var2': 1072, 'var3': 0}, {'perk': 8401, 'var1': 1110, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 1113, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 102, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",180470,28305,26251,0,SOLO,0,273,55,131,12,False,TOP,37,1995,232458,48784,0,42663,11053,0,231,281,363,1,0,49009,17501,8424,1,2,6,0,32,9,5,8,False
Viego,12,0,0,4,475,38783,475,36334,8,2,1,0,False,False,False,True,False,True,13446,12708,JUNGLE,0,0,1,26,3,7,JUNGLE,0,3,2,560,8431,1628,12038,123,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 819, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1583, 'var2': 380, 'var3': 0}, {'perk': 9104, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 495, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",159807,20946,35300,0,NONE,0,196,127,75,19,False,JUNGLE,19,1995,213247,23802,0,49081,21603,374,49,133,270,3,0,45009,1228,1742,2,3,6,0,37,10,5,3,False
Jayce,6,0,0,2,6797,26835,6797,20001,7,1,1,1,False,False,False,False,False,True,16553,16720,MIDDLE,0,0,1,26,2,7,MIDDLE,0,3,2,996,24024,4973,7993,24,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1709, 'var2': 1354, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 17, 'var2': 50, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",201950,27400,14416,0,CARRY,0,169,122,96,186,False,MIDDLE,12,1995,235670,34090,0,23684,2190,0,261,212,281,1,0,9696,1716,1275,3,4,6,0,27,1,3,11,False
Karthus,9,0,1,2,1802,4384,1802,22251,15,0,3,0,False,False,False,False,False,True,15733,15550,BOTTOM,0,0,1,21,3,13,BOTTOM,0,2,2,229,191849,39145,9881,12,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1998, 'var2': 22, 'var3': 0}, {'perk': 8126, 'var1': 1075, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3892, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 3423, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4483,819,26175,0,SOLO,0,342,23,102,7,False,BOTTOM,31,1995,197676,41307,0,37055,1609,0,202,584,528,1,0,1342,1342,999,1,2,6,0,10,0,0,8,False
Nautilus,18,0,0,11,0,473,0,36967,8,6,0,0,False,False,False,False,False,True,8476,7700,UTILITY,0,0,1,25,0,1,MIDDLE,26,0,1,816,12771,4932,8262,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 72, 'var2': 1758, 'var3': 0}, {'perk': 8306, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 490, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 874, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 76, 'var2': 0, 'var3': 0}], 'style': 8400}]}",3600,1731,13937,0,SUPPORT,0,84,42,52,15,False,UTILITY,58,1995,23275,8013,0,23162,678,0,26,372,214,1,0,6904,1349,962,0,0,6,0,63,8,3,31,False
RekSai,15,0,0,3,5172,21885,5172,43468,10,1,1,0,False,False,False,False,False,True,13927,13525,TOP,0,1,0,26,2,8,TOP,0,5,2,492,0,0,12291,12,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 661, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 2174, 'var2': 460, 'var3': 0}, {'perk': 9105, 'var1': 19, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 543, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 286, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1757, 'var2': 0, 'var3': 0}], 'style': 8400}]}",151439,17780,39007,0,SOLO,0,220,210,111,14,False,TOP,37,1995,169472,22757,0,56667,19677,0,186,373,281,1,0,18032,4977,5367,1,2,9,0,20,1,2,12,True
Udyr,18,1,0,3,653,20519,653,84697,8,2,3,2,False,False,False,False,False,True,15131,14450,JUNGLE,0,0,0,26,2,9,JUNGLE,0,5,2,443,147055,25307,11369,132,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1241, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 3169, 'var2': 540, 'var3': 0}, {'perk': 9105, 'var1': 15, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1214, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 63, 'var2': 15, 'var3': 13}, {'perk': 8451, 'var1': 264, 'var2': 0, 'var3': 0}], 'style': 8400}]}",49576,5191,37315,0,NONE,0,93,69,127,176,False,JUNGLE,63,1995,235923,33807,0,56994,18040,0,78,2225,285,1,0,39289,3308,8309,0,2,9,0,24,2,3,7,True
Sivir,13,0,14,3,9780,24414,9780,16524,8,0,5,1,False,True,False,False,False,True,21995,17550,BOTTOM,0,1,0,26,4,26,BOTTOM,812,14,4,547,27158,3463,13615,15,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 155, 'var2': 21, 'var3': 0}, {'perk': 8009, 'var1': 4826, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 15, 'var2': 30, 'var3': 0}, {'perk': 8017, 'var1': 3429, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 21, 'var2': 10, 'var3': 0}], 'style': 8200}]}",261268,58108,16112,1,CARRY,0,119,77,28,11,False,BOTTOM,4,1995,317512,64001,0,36065,6091,0,247,58,253,1,3,29085,2429,6336,2,5,9,0,21,0,6,9,True
Azir,1,0,0,8,1957,2976,1957,9633,4,3,1,0,False,False,False,False,False,True,9964,9300,MIDDLE,1,1,0,20,1,3,MIDDLE,0,3,2,884,64673,7389,3834,0,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 709, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 32, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 157, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 197, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4228,253,7916,0,SOLO,0,27,108,7,5,False,MIDDLE,6,1995,72076,7642,0,11878,250,0,148,119,146,1,0,3175,0,127,2,2,9,0,16,4,2,8,True
Soraka,38,0,0,7,657,1893,657,10926,8,5,0,0,True,False,False,False,False,True,10701,10000,UTILITY,0,0,0,29,0,1,BOTTOM,0,0,1,544,17748,7055,14782,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 882, 'var2': 1839, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 382, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 580, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 4016, 'var2': 334, 'var3': 0}, {'perk': 8473, 'var1': 742, 'var2': 0, 'var3': 0}], 'style': 8400}]}",3873,983,7911,0,SUPPORT,0,86,73,37,12,False,UTILITY,44,1995,28710,9602,3048,25213,47907,38151,23,179,235,7,0,7088,1563,2518,1,3,9,0,79,5,7,42,True
Renekton,11,0,0,1,8693,13954,8693,44050,7,0,0,0,False,False,False,False,False,False,13369,13400,TOP,0,0,2,25,1,6,TOP,0,3,1,601,8198,4689,10246,9,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 907, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1933, 'var2': 340, 'var3': 0}, {'perk': 9105, 'var1': 14, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1991, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1872, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 2909, 'var2': 0, 'var3': 0}], 'style': 8400}]}",143836,24400,29574,0,SOLO,0,116,48,89,11,False,TOP,30,1657,155385,29089,0,45530,17171,0,168,46,195,1,0,3350,0,5709,3,3,9,0,17,0,3,7,False
FiddleSticks,12,0,0,4,307,4300,307,21262,10,3,1,0,False,False,False,False,False,False,11320,10950,JUNGLE,0,0,2,19,1,4,JUNGLE,0,2,2,507,141891,24132,6657,110,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1390, 'var2': 1019, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 598, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",6299,180,24100,0,NONE,0,44,120,76,8,False,JUNGLE,57,1657,176813,26864,0,32409,13445,0,38,905,310,1,0,28622,2551,1651,0,0,9,0,31,4,1,3,False
