championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Zeri,12,0,0,0,242,242,242,8327,7,0,1,0,True,False,False,False,False,False,9051,8833,Invalid,0,0,1,15,1,4,NONE,256,2,2,137,8406,3654,7280,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 948, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 10, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 226, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 487, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",33656,7147,6884,0,DUO,0,280,23,18,5,False,,1,788,42138,10802,0,15972,1233,0,49,42,150,1,0,75,0,1807,0,0,4,0,0,0,0,0,False
Rakan,14,0,0,0,0,0,0,19445,7,0,0,0,True,False,False,False,False,False,8517,8100,Invalid,0,0,1,12,0,4,NONE,0,0,1,154,8106,4579,8342,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 1065, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 323, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 349, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 362, 'var2': 515, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",1891,689,8277,0,SUPPORT,0,27,27,46,6,False,,22,788,10538,5809,1773,18551,4100,974,6,57,150,5,0,540,540,1931,0,0,4,0,0,0,0,0,False
Milio,25,0,0,1,578,578,578,5543,5,0,0,0,True,False,False,False,False,True,7875,6300,Invalid,0,0,0,8,0,0,NONE,0,0,0,173,6663,2075,4527,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 362, 'var2': 1886, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 91, 'var3': 0}, {'perk': 8210, 'var1': 25, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 278, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 798, 'var2': 1277, 'var3': 0}], 'style': 8400}]}",4036,906,5005,0,SUPPORT,0,33,22,50,5,False,,12,787,14055,2981,4190,10679,5680,3691,10,141,100,8,0,3355,0,1146,0,2,2,0,0,0,0,0,True
Lux,23,0,0,0,437,437,437,4184,4,0,0,0,True,False,False,False,False,True,8365,7900,Invalid,0,0,0,9,0,1,NONE,0,0,1,292,30537,10285,2574,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1035, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 375, 'var3': 0}, {'perk': 8210, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 368, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 537, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",1559,378,3921,0,SUPPORT,0,33,45,68,10,False,,48,787,32514,11080,2687,7431,648,0,36,176,62,1,0,417,417,935,0,1,2,0,0,0,0,0,True
Brand,10,0,2,0,1446,1446,1446,4119,5,0,4,0,True,False,False,False,False,True,11167,9150,Invalid,0,0,0,8,4,12,NONE,0,4,2,284,44023,16283,3342,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1097, 'var2': 20, 'var3': 0}, {'perk': 8126, 'var1': 612, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2689, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 686, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2970,652,5871,0,SUPPORT,0,42,43,34,8,False,,16,787,47491,17433,0,9626,464,0,40,44,112,1,0,497,497,411,0,2,2,0,0,0,0,0,True
MonkeyKing,12,0,3,0,3525,3525,3525,15309,8,0,6,0,False,True,False,False,False,True,12564,10458,Invalid,0,0,0,16,5,20,NONE,0,7,3,169,6528,2693,6705,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 794, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1572, 'var2': 320, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 867, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 756, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",37366,16948,11893,0,SUPPORT,0,62,22,34,12,False,,14,787,44725,20432,0,19964,3554,0,43,37,154,1,2,830,790,1365,2,2,2,0,0,0,0,0,True
Skarner,21,0,0,0,689,689,689,33435,6,0,0,0,True,False,False,False,False,True,8615,8150,Invalid,0,0,0,13,1,2,NONE,0,2,1,134,7957,3454,5507,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 768, 'var2': 463, 'var3': 0}, {'perk': 8401, 'var1': 564, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 39, 'var2': 15, 'var3': 10}, {'perk': 8451, 'var1': 216, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 5, 'var2': 20, 'var3': 0}, {'perk': 9111, 'var1': 1270, 'var2': 230, 'var3': 0}], 'style': 8000}]}",10307,5138,11038,0,SUPPORT,0,59,42,39,5,False,,40,787,19014,9232,0,18047,2263,0,15,586,116,1,0,750,640,1501,0,2,2,0,0,0,0,0,True
Camille,10,0,0,0,1572,1572,1572,19718,10,0,1,0,False,False,True,False,False,True,8931,8100,Invalid,0,0,0,17,1,4,NONE,0,2,2,96,188,188,10873,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 29, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 354, 'var2': 140, 'var3': 0}, {'perk': 9105, 'var1': 9, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 271, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 310, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",20765,7226,8663,0,SUPPORT,0,67,22,44,3,False,,14,787,26859,12247,0,20408,4094,0,22,83,174,1,0,5905,4832,871,0,2,2,0,0,0,0,0,False
Vex,13,0,0,0,609,609,609,7709,8,0,2,0,False,False,False,False,False,True,9903,9450,Invalid,0,0,0,9,3,10,NONE,0,3,3,156,32207,13287,5637,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 905, 'var2': 17, 'var3': 0}, {'perk': 8126, 'var1': 388, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2520, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 549, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2782,527,7307,0,SUPPORT,0,62,14,31,18,False,,25,787,35355,14137,0,13354,476,0,24,169,152,1,1,364,322,408,0,1,2,0,0,0,0,0,False
Khazix,11,0,0,0,1085,1085,1085,9955,6,0,1,0,False,False,False,True,False,True,8938,8700,Invalid,0,0,0,17,1,4,NONE,0,2,2,245,225,225,6209,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 421, 'var2': 12, 'var3': 0}, {'perk': 8139, 'var1': 699, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 320, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1595, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 287, 'var2': 0, 'var3': 0}], 'style': 8000}]}",23729,8403,6041,0,SUPPORT,0,35,51,9,8,False,,12,787,24185,8834,0,12617,2391,0,22,177,112,1,0,230,205,366,1,2,2,0,0,0,0,0,False
Zeri,10,0,0,5,2025,2025,2025,6115,5,0,0,0,False,False,True,False,False,True,9879,10350,Invalid,0,0,0,14,1,6,NONE,225,2,1,284,9858,4554,5423,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 39, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1193, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 11, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 433, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 4, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",27684,6782,3969,0,SUPPORT,0,265,34,20,4,False,,4,787,37543,11337,0,9846,1043,0,38,44,82,1,0,0,0,453,0,2,2,0,0,0,0,0,False
Ezreal,15,0,0,0,1535,1535,1535,4930,6,0,1,0,False,False,True,False,False,True,9115,8983,Invalid,0,0,0,14,1,4,NONE,0,2,2,195,9756,4402,6646,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 41, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2333, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 336, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 714, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",32910,11524,5409,0,SUPPORT,0,136,41,24,7,False,,0,787,42667,15926,0,12300,1555,0,36,0,106,1,0,0,0,245,1,2,2,0,0,0,0,0,False
Mordekaiser,22,0,0,0,260,260,260,46111,17,0,1,0,True,False,False,False,False,False,12776,12420,Invalid,0,0,2,26,1,5,TOP,0,2,2,113,55874,16876,31269,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 289, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 545, 'var2': 270, 'var3': 0}, {'perk': 9105, 'var1': 3, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 893, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 61, 'var2': 10, 'var3': 9}, {'perk': 8451, 'var1': 306, 'var2': 0, 'var3': 0}], 'style': 8400}]}",4533,1693,24042,0,SUPPORT,0,86,43,29,6,False,,26,1258,66412,20009,0,58805,3532,0,43,296,392,1,0,6004,1439,3493,0,0,4,0,0,0,0,0,False
XinZhao,9,0,0,1,1695,1695,1695,27158,14,0,4,0,False,True,False,False,False,False,17310,17190,Invalid,0,0,2,22,8,20,TOP,1243,4,3,123,5438,1488,12577,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1649, 'var2': 24, 'var3': 0}, {'perk': 8143, 'var1': 973, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 1101, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 4, 'var2': 20, 'var3': 0}], 'style': 8000}]}",105819,31727,23310,0,SUPPORT,0,46,58,0,13,False,,23,1258,113387,34875,0,37499,6384,0,85,195,318,1,1,2129,1659,1611,0,1,4,0,0,0,0,0,False
Yuumi,37,0,0,1,179,179,179,7340,7,0,0,0,True,False,False,False,False,False,11721,10400,Invalid,0,0,2,16,0,0,JUNGLE,0,0,0,250,15619,8196,7766,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 671, 'var2': 18, 'var3': 0}, {'perk': 8126, 'var1': 597, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4996, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 179, 'var2': 0, 'var3': 0}], 'style': 8000}]}",496,244,7025,0,NONE,0,99,82,96,11,False,,26,1258,18679,11004,8106,15242,10253,9112,6,235,170,5,0,2563,2563,450,0,1,4,0,0,0,0,0,False
Nidalee,24,0,0,0,1244,1244,1244,18067,9,0,3,0,True,False,False,False,False,False,15045,14135,Invalid,0,0,2,14,4,13,TOP,0,4,3,312,76251,33999,16945,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1907, 'var2': 32, 'var3': 0}, {'perk': 8143, 'var1': 492, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4657, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1026, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4338,1151,17199,0,SUPPORT,0,172,113,80,89,False,,0,1258,81165,35726,0,35251,12978,0,41,0,228,1,1,575,575,1105,0,1,4,0,0,0,0,0,False
Zoe,20,0,0,0,1126,1126,1126,13938,9,0,1,0,True,False,False,False,False,False,14171,13950,Invalid,0,0,2,17,3,11,TOP,0,4,2,227,62028,16978,10512,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 984, 'var2': 21, 'var3': 0}, {'perk': 8126, 'var1': 766, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 555, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3766, 'var2': 0, 'var3': 0}], 'style': 8000}]}",8054,2208,13042,0,SUPPORT,0,187,27,53,43,False,,43,1258,76067,23374,0,24296,1799,0,66,194,224,1,0,5984,4187,741,1,1,4,0,0,0,0,0,False
Renata,40,0,1,1,1125,1125,1125,13292,8,0,0,0,False,False,True,False,False,False,13225,10650,Invalid,0,1,0,16,0,5,MIDDLE,0,0,1,164,24398,7694,10825,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 756, 'var2': 2847, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 644, 'var3': 0}, {'perk': 8210, 'var1': 51, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 699, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",5731,1413,6183,0,SUPPORT,0,47,18,96,10,False,,24,1258,34037,12941,7151,21036,1619,0,26,320,204,1,0,3907,3833,4027,0,3,1,0,0,0,0,0,True
Amumu,34,0,0,0,559,559,559,43913,12,0,0,0,False,False,True,False,False,False,12315,10850,Invalid,1,1,0,19,1,4,MIDDLE,0,2,1,167,17594,11153,17601,0,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1281, 'var2': 1953, 'var3': 0}, {'perk': 8463, 'var1': 894, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 61, 'var2': 13, 'var3': 16}, {'perk': 8451, 'var1': 291, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 1077, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",4680,1888,11983,0,SUPPORT,0,44,39,34,7,False,,41,1258,29277,19894,0,35921,3889,313,9,93,258,5,0,7002,6853,6337,1,3,1,0,0,0,0,0,True
AurelionSol,23,0,3,1,1077,1077,1077,6504,10,0,4,0,False,False,False,False,False,False,16489,14850,Invalid,0,1,0,16,4,15,MIDDLE,0,3,3,188,88476,39628,11820,0,1,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2865, 'var2': 31, 'var3': 0}, {'perk': 8126, 'var1': 1237, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5447, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1423, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2133,593,6874,0,DUO,0,84,17,42,7,False,,11,1258,95792,43991,0,20510,1007,0,84,84,278,1,1,5182,3769,1814,1,1,1,0,0,0,0,0,True
Jayce,20,0,2,1,5768,5768,5768,13510,11,0,7,0,False,False,False,True,False,False,20853,18565,Invalid,1,2,0,21,8,31,MIDDLE,0,5,5,168,22145,14350,16340,0,0,0,1,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 3548, 'var2': 37, 'var3': 0}, {'perk': 8143, 'var1': 1839, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 7464, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1950, 'var2': 0, 'var3': 0}], 'style': 8000}]}",131251,54223,5257,3,DUO,0,154,75,101,107,False,,17,1258,155115,70286,0,26314,2783,0,106,205,270,1,4,1719,1713,4716,2,4,1,0,0,0,0,0,True
Trundle,44,0,0,0,1954,1954,1954,29873,8,0,0,0,False,False,True,False,False,False,12481,11350,Invalid,0,1,0,14,0,1,MIDDLE,0,0,1,349,6578,5728,20436,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 68, 'var2': 769, 'var3': 0}, {'perk': 8304, 'var1': 3, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 1, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 131, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 4, 'var2': 20, 'var3': 0}, {'perk': 9111, 'var1': 2337, 'var2': 450, 'var3': 0}], 'style': 8000}]}",13352,6039,9575,0,SUPPORT,0,49,86,69,17,False,,62,1258,20726,12563,0,34570,16643,0,7,702,182,1,0,795,795,4558,0,3,1,0,0,0,0,0,True
Draven,8,0,2,0,1210,1210,1210,13853,9,0,2,0,False,True,False,False,False,False,20112,16800,Invalid,0,2,2,23,7,20,TOP,1392,4,2,200,275,41,20248,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1637, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 899, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1124, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",126936,24053,8510,0,SUPPORT,0,78,109,10,12,False,,5,1361,127255,24138,0,30299,6486,0,89,119,252,1,0,42,42,1539,0,2,2,0,0,0,0,0,True
Soraka,33,0,0,1,1158,1158,1158,8751,8,0,0,0,True,False,False,False,False,False,12968,12000,Invalid,1,2,2,17,0,0,MIDDLE,0,0,0,306,7202,3104,10092,0,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 216, 'var2': 5, 'var3': 0}, {'perk': 8126, 'var1': 261, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 61, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3374, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1013,49,6637,0,SUPPORT,0,29,197,17,10,False,,16,1361,8426,3364,0,18361,29243,22670,4,58,222,5,0,210,210,1632,0,3,2,0,0,0,0,0,True
Cassiopeia,15,0,1,0,1474,1474,1474,13986,7,0,1,0,True,False,False,False,False,False,15451,14300,Invalid,1,2,2,15,1,10,TOP,0,6,2,299,94262,21933,19094,0,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 129, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 4957, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 10, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 662, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]}",1416,107,8350,0,SUPPORT,0,123,24,247,8,False,,31,1361,95678,22040,0,28506,4107,0,77,409,180,1,0,0,0,1061,1,4,2,0,0,0,0,0,True
Ezreal,22,0,1,0,6762,6762,6762,13246,9,0,3,0,True,False,False,False,False,False,16475,15100,Invalid,0,1,2,19,2,12,TOP,610,4,2,190,31927,19565,15320,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 290, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3807, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1110, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 157, 'var3': 0}, {'perk': 8210, 'var1': 25, 'var2': 0, 'var3': 0}], 'style': 8200}]}",131946,34796,12452,0,DUO,0,324,40,44,23,False,,4,1361,163873,54362,0,29601,4675,0,115,48,238,1,0,0,0,1829,3,3,2,0,0,0,0,0,True
TahmKench,17,0,0,0,798,798,798,85592,9,0,1,0,False,False,False,False,False,False,14873,13200,Invalid,0,1,2,20,2,9,MIDDLE,0,2,2,211,34406,18454,37873,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1357, 'var2': 742, 'var3': 0}, {'perk': 8401, 'var1': 173, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 4844, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 401, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 13, 'var2': 20, 'var3': 0}, {'perk': 9111, 'var1': 2567, 'var2': 260, 'var3': 0}], 'style': 8000}]}",7214,4231,31019,0,CARRY,0,104,36,9,17,False,,28,1361,42675,23630,717,79814,28826,0,20,193,222,1,0,1055,945,10921,0,2,2,0,0,0,0,0,True
